customer_id,gender,senior_citizen,tenure,contract_type,internet_service,payment_method,monthly_charges,total_charges,num_products,support_calls,churn
CUST00907,Female,1,72,Two year,DSL,Electronic check,108.02,7810.26,2,8.0,0
CUST00908,Female,0,31,Month-to-month,Fiber optic,Mailed check,41.57,1248.44,1,4.0,0
CUST00909,Female,0,9,Two year,DSL,Electronic check,87.78,840.2,1,2.0,1
CUST00910,Male,0,51,Two year,DSL,Bank transfer,80.78,4125.63,3,2.0,1
CUST00911,Male,1,29,Month-to-month,Fiber optic,Electronic check,49.53,1513.64,1,2.0,1
CUST00912,Male,0,40,Month-to-month,Fiber optic,Bank transfer,33.66,1467.11,3,5.0,1
CUST00913,Female,1,41,Month-to-month,DSL,Mailed check,85.16,3468.21,3,3.0,0
CUST00914,Male,0,11,One year,DSL,Bank transfer,93.86,1011.0,1,7.0,0
CUST00915,Female,0,23,Month-to-month,Fiber optic,Electronic check,51.56,1173.63,5,4.0,1
CUST00916,Male,0,1,Two year,Fiber optic,Electronic check,84.48,114.27,3,0.0,0
CUST00917,Female,0,46,One year,Fiber optic,Mailed check,59.51,2803.9,1,8.0,1
CUST00918,Female,0,21,Month-to-month,DSL,Electronic check,91.32,1885.09,5,0.0,1
CUST00919,Female,0,36,One year,Fiber optic,Mailed check,39.92,1456.24,3,5.0,0
CUST00920,Female,1,54,Month-to-month,DSL,Mailed check,109.02,5880.36,5,0.0,0
CUST00921,Male,0,57,Two year,DSL,Electronic check,48.74,2809.14,4,2.0,0
CUST00922,Male,0,1,One year,Fiber optic,Credit card,56.78,132.25,4,9.0,1
CUST00923,Male,0,63,Month-to-month,Fiber optic,Bank transfer,25.81,1613.96,5,4.0,1
CUST00924,Female,0,54,Month-to-month,DSL,Credit card,31.15,1598.67,3,9.0,1
CUST00925,Male,0,55,Two year,DSL,Mailed check,71.59,3974.44,1,6.0,0
CUST00926,Female,0,40,One year,Fiber optic,Bank transfer,46.76,1828.74,2,9.0,0
CUST00927,Male,0,15,Two year,DSL,Credit card,103.55,1546.06,1,7.0,1
CUST00928,Male,0,21,Month-to-month,DSL,Electronic check,21.47,490.21,2,8.0,0
CUST00929,Female,0,47,Month-to-month,Fiber optic,Credit card,57.91,2736.61,2,,1
CUST00930,Female,0,53,Month-to-month,DSL,Bank transfer,53.73,2842.85,3,8.0,0
CUST00931,Female,0,9,One year,DSL,Bank transfer,21.93,168.6,5,7.0,1
CUST00932,Male,1,52,Month-to-month,No,Bank transfer,32.44,1541.72,1,8.0,1
CUST00933,Female,0,57,Month-to-month,Fiber optic,Bank transfer,61.36,3532.68,5,9.0,1
CUST00934,Male,0,26,One year,Fiber optic,Credit card,69.29,1788.8,4,3.0,0
CUST00935,Male,0,41,Month-to-month,Fiber optic,Electronic check,60.43,2553.25,3,8.0,0
CUST00936,Male,1,35,Month-to-month,Fiber optic,Electronic check,73.09,2578.18,3,6.0,0
CUST00937,Female,0,63,Month-to-month,No,Bank transfer,79.51,4982.27,4,4.0,0
CUST00938,Male,0,25,One year,Fiber optic,Electronic check,20.99,578.15,1,4.0,0
CUST00939,Female,0,38,Month-to-month,DSL,Credit card,66.41,2581.12,4,0.0,1
CUST00940,Female,1,2,Month-to-month,Fiber optic,Electronic check,116.35,221.75,1,1.0,0
CUST00941,Male,0,7,Month-to-month,Fiber optic,Mailed check,71.9,563.0,2,9.0,0
CUST00942,Male,0,34,One year,Fiber optic,Electronic check,87.75,2955.88,3,2.0,0
CUST00943,Male,0,17,Two year,Fiber optic,Bank transfer,51.19,878.15,1,7.0,1
CUST00944,Male,1,43,Month-to-month,No,Electronic check,97.4,4216.73,5,5.0,0
CUST00945,Female,0,59,Month-to-month,Fiber optic,Electronic check,97.29,5779.48,5,9.0,1
CUST00946,Female,0,51,Two year,DSL,Electronic check,72.13,3709.69,3,4.0,0
CUST00947,Female,0,54,Two year,DSL,Electronic check,117.6,6333.84,4,0.0,0
CUST00948,Female,0,24,One year,Fiber optic,Mailed check,32.56,836.01,4,8.0,0
CUST00949,Female,0,25,Two year,DSL,Credit card,21.69,536.15,1,2.0,0
CUST00950,Female,0,71,One year,DSL,Bank transfer,97.02,6859.67,4,2.0,0
CUST00951,Female,1,52,One year,DSL,Bank transfer,100.72,5209.49,3,1.0,0
CUST00952,Female,0,70,Month-to-month,DSL,Electronic check,32.02,2338.45,1,3.0,1
CUST00953,Female,1,33,Month-to-month,No,Credit card,46.56,1499.32,2,1.0,0
CUST00954,Male,0,49,Month-to-month,DSL,Electronic check,21.76,1130.59,4,8.0,0
CUST00955,Male,0,29,Two year,DSL,Mailed check,49.33,1373.82,4,9.0,0
CUST00956,Female,0,63,Two year,DSL,Credit card,97.31,6155.19,1,6.0,0
CUST00957,Female,0,22,One year,Fiber optic,Credit card,71.8,1594.37,5,7.0,1
CUST00958,Male,1,26,Month-to-month,DSL,Credit card,54.81,1506.11,4,2.0,0
CUST00959,Male,0,28,Month-to-month,Fiber optic,Credit card,57.17,1568.15,3,5.0,0
CUST00960,Male,0,49,Month-to-month,DSL,Electronic check,20.14,940.1,4,9.0,1
CUST00961,Female,0,71,Month-to-month,Fiber optic,Mailed check,49.98,3542.76,2,5.0,0
CUST00962,Male,0,49,One year,Fiber optic,Credit card,84.65,4230.89,4,0.0,0
CUST00963,Male,0,20,Two year,DSL,Bank transfer,117.42,,5,5.0,0
CUST00964,Male,0,63,Month-to-month,Fiber optic,Bank transfer,104.71,6467.06,4,2.0,0
CUST00965,Male,0,61,Month-to-month,Fiber optic,Mailed check,22.36,1366.92,1,,1
CUST00966,Male,0,49,One year,Fiber optic,Bank transfer,109.86,5430.42,4,2.0,1
CUST00967,Female,0,71,Month-to-month,Fiber optic,Electronic check,98.32,6930.02,5,9.0,1
CUST00968,Male,0,1,Two year,Fiber optic,Electronic check,98.04,140.43,1,9.0,0
CUST00969,Female,0,13,Month-to-month,Fiber optic,Mailed check,65.8,803.6,3,7.0,0
CUST00970,Male,0,51,Month-to-month,Fiber optic,Credit card,59.8,3042.5,1,4.0,1
CUST00971,Male,1,56,Month-to-month,DSL,Bank transfer,50.29,2853.96,2,3.0,0
CUST00972,Male,0,62,Month-to-month,DSL,Bank transfer,26.57,1587.93,1,8.0,0
CUST00973,Male,0,32,One year,Fiber optic,Mailed check,42.82,1379.43,3,8.0,0
CUST00974,Male,0,30,Month-to-month,No,Mailed check,44.66,1400.56,4,0.0,0
CUST00975,Female,0,29,Month-to-month,No,Bank transfer,68.41,2007.52,1,1.0,0
CUST00976,Female,0,49,Month-to-month,No,Credit card,94.74,4606.45,1,7.0,0
CUST00977,Female,0,45,Month-to-month,Fiber optic,Mailed check,67.38,3108.08,1,4.0,1
CUST00978,Female,0,30,Month-to-month,Fiber optic,Electronic check,25.78,806.45,1,6.0,0
CUST00979,Female,0,16,Month-to-month,Fiber optic,Bank transfer,115.78,1759.44,3,0.0,1
CUST00980,Female,1,40,One year,Fiber optic,Mailed check,114.27,4614.11,5,9.0,1
CUST00981,Female,1,19,Two year,Fiber optic,Mailed check,98.52,1843.29,5,4.0,0
CUST00982,Male,0,18,Month-to-month,DSL,Mailed check,119.13,2154.22,1,2.0,0
CUST00983,Female,0,1,Month-to-month,DSL,Bank transfer,74.45,124.85,3,9.0,1
CUST00984,Male,0,47,Month-to-month,Fiber optic,Electronic check,116.28,5437.53,3,1.0,1
CUST00985,Male,0,66,Month-to-month,Fiber optic,Electronic check,27.56,1736.71,1,1.0,0
CUST00986,Female,0,38,One year,DSL,Bank transfer,56.57,2224.86,2,8.0,0
CUST00987,Male,0,51,Two year,DSL,Mailed check,42.54,2227.67,1,3.0,0
CUST00988,Male,0,63,One year,No,Bank transfer,39.58,2489.39,2,3.0,0
CUST00989,Female,0,4,Month-to-month,Fiber optic,Bank transfer,34.08,178.99,1,6.0,0
CUST00990,Male,0,1,Month-to-month,Fiber optic,Mailed check,82.24,63.77,2,9.0,1
CUST00991,Female,1,8,Two year,Fiber optic,Bank transfer,98.13,789.91,2,9.0,0
CUST00992,Male,0,29,Month-to-month,Fiber optic,Credit card,77.83,2249.85,1,1.0,1
CUST00993,Female,1,55,Month-to-month,DSL,Electronic check,34.7,1891.85,2,2.0,0
CUST00994,Male,0,3,Two year,Fiber optic,Credit card,101.11,321.3,4,2.0,0
CUST00995,Female,1,32,One year,Fiber optic,Credit card,83.6,2614.65,5,5.0,0
CUST00996,Male,0,10,One year,DSL,Credit card,58.82,575.59,3,2.0,0
CUST00997,Female,0,34,Month-to-month,DSL,Bank transfer,87.41,2987.77,2,4.0,0
CUST00998,Male,0,55,Month-to-month,DSL,Mailed check,45.99,2621.38,2,3.0,0
CUST00999,Male,0,32,Month-to-month,Fiber optic,Bank transfer,54.52,1686.24,3,2.0,0
CUST01000,Female,0,50,One year,DSL,Electronic check,111.75,5613.46,2,7.0,1
CUST01001,Male,0,7,Month-to-month,Fiber optic,Bank transfer,49.05,374.86,3,9.0,0
CUST01002,Female,0,8,Two year,Fiber optic,Bank transfer,67.0,442.15,1,2.0,0
CUST01003,Male,0,65,Two year,Fiber optic,Bank transfer,109.01,7106.44,4,5.0,1
CUST01004,Male,0,57,Month-to-month,Fiber optic,Bank transfer,90.77,5218.03,4,6.0,1
CUST01005,Female,0,67,Month-to-month,DSL,Credit card,26.22,1786.19,5,6.0,0
CUST01006,Male,0,59,Month-to-month,Fiber optic,Mailed check,34.73,2044.89,2,1.0,0
CUST01007,Female,1,72,One year,Fiber optic,Electronic check,20.78,1513.12,5,2.0,0
CUST01008,Male,0,54,One year,DSL,Electronic check,83.09,4495.47,1,9.0,0
CUST01009,Male,0,67,One year,Fiber optic,Electronic check,64.77,,4,9.0,1
CUST01010,Male,1,51,Month-to-month,No,Bank transfer,33.43,1714.47,1,3.0,0
CUST01011,Male,0,8,Month-to-month,DSL,Electronic check,115.79,907.99,1,6.0,1
CUST01012,Female,0,34,One year,Fiber optic,Credit card,72.97,,2,,0
CUST01013,Female,0,35,Month-to-month,Fiber optic,Mailed check,44.19,1670.88,1,2.0,0
CUST01014,Male,0,32,One year,Fiber optic,Bank transfer,70.06,2304.56,4,6.0,0
CUST01015,Male,0,46,One year,Fiber optic,Bank transfer,87.96,3988.74,5,6.0,1
CUST01016,Female,0,16,Month-to-month,DSL,Credit card,27.62,459.31,4,9.0,1
CUST01017,Male,0,68,Month-to-month,DSL,Electronic check,47.47,3300.89,2,2.0,0
CUST01018,Female,0,37,Month-to-month,Fiber optic,Bank transfer,100.7,3650.96,4,0.0,0
CUST01019,Male,0,54,Month-to-month,Fiber optic,Bank transfer,65.97,3566.04,3,2.0,0
CUST01020,Male,1,14,One year,No,Credit card,74.66,1051.41,5,4.0,0
CUST01021,Female,0,55,One year,DSL,Credit card,63.28,3416.76,3,6.0,0
CUST01022,Male,1,48,Two year,Fiber optic,Electronic check,24.39,1189.7,3,3.0,0
CUST01023,Female,0,7,One year,DSL,Mailed check,36.57,311.84,2,0.0,0
CUST01024,Female,0,7,Month-to-month,DSL,Mailed check,64.55,527.28,1,5.0,0
CUST01025,Female,0,33,Month-to-month,Fiber optic,Electronic check,40.92,1337.84,3,1.0,1
CUST01026,Female,0,23,Two year,DSL,Mailed check,25.0,700.03,4,2.0,0
CUST01027,Female,0,19,Month-to-month,DSL,Credit card,,1880.04,1,3.0,0
CUST01028,Female,0,19,One year,DSL,Credit card,118.12,2262.08,4,5.0,0
CUST01029,Male,0,36,One year,DSL,Credit card,99.31,3504.7,4,5.0,0
CUST01030,Female,0,29,Month-to-month,No,Mailed check,105.38,3060.49,1,6.0,1
CUST01031,Female,0,60,Month-to-month,Fiber optic,Mailed check,44.2,2625.77,1,4.0,0
CUST01032,Male,0,2,One year,DSL,Bank transfer,116.06,257.47,4,6.0,0
CUST01033,Female,0,1,Two year,No,Bank transfer,39.69,33.35,2,1.0,0
CUST01034,Male,0,47,Month-to-month,Fiber optic,Bank transfer,115.14,5370.42,5,0.0,1
CUST01035,Female,0,69,Two year,No,Mailed check,119.48,8206.24,5,9.0,0
CUST01036,Female,0,20,One year,DSL,Bank transfer,91.17,1920.07,2,7.0,0
CUST01037,Female,0,11,Two year,Fiber optic,Credit card,118.11,1321.43,1,0.0,0
CUST01038,Male,0,2,Month-to-month,No,Mailed check,76.95,68.8,4,1.0,0
CUST01039,Male,0,67,Month-to-month,DSL,Electronic check,45.95,3106.47,5,9.0,0
CUST01040,Female,1,12,Two year,No,Mailed check,63.7,754.66,4,5.0,0
CUST01041,Female,0,20,Two year,Fiber optic,Bank transfer,79.36,1587.35,2,0.0,0
CUST01042,Male,0,5,Month-to-month,No,Mailed check,27.31,177.54,4,9.0,0
CUST01043,Male,1,37,One year,DSL,Bank transfer,82.23,3101.83,2,2.0,0
CUST01044,Male,1,38,Two year,DSL,Bank transfer,118.12,4445.54,1,6.0,1
CUST01045,Female,1,9,Month-to-month,DSL,Electronic check,39.01,349.61,2,7.0,1
CUST01046,Male,0,53,One year,No,Electronic check,99.26,5233.45,2,3.0,0
CUST01047,Male,0,44,Two year,DSL,Credit card,110.79,4904.6,5,2.0,0
CUST01048,Male,0,24,Month-to-month,Fiber optic,Bank transfer,114.37,2733.27,4,0.0,1
CUST01049,Male,0,30,Month-to-month,Fiber optic,Mailed check,116.01,3481.87,5,8.0,0
CUST01050,Male,0,59,One year,DSL,Electronic check,72.15,4243.1,3,9.0,0
CUST01051,Male,0,14,Month-to-month,DSL,Electronic check,117.73,1642.93,2,5.0,0
CUST01052,Male,1,9,Month-to-month,Fiber optic,Bank transfer,95.73,946.81,3,5.0,0
CUST01053,Female,0,40,Two year,Fiber optic,Mailed check,36.17,1566.22,5,8.0,0
CUST01054,Male,0,66,One year,DSL,Electronic check,67.69,4486.4,4,0.0,0
CUST01055,Female,0,25,Two year,No,Electronic check,91.83,2290.83,5,5.0,0
CUST01056,Female,0,22,Two year,Fiber optic,Mailed check,44.73,904.37,4,4.0,0
CUST01057,Male,0,4,Month-to-month,Fiber optic,Electronic check,84.06,298.23,4,5.0,1
CUST01058,Female,0,26,Month-to-month,Fiber optic,Mailed check,86.66,2246.82,1,7.0,1
CUST01059,Female,1,58,Month-to-month,DSL,Bank transfer,36.27,2067.91,2,4.0,0
CUST01060,Male,0,29,Month-to-month,Fiber optic,Electronic check,76.51,2188.25,5,1.0,1
CUST01061,Female,0,37,One year,Fiber optic,Bank transfer,97.16,3673.79,4,1.0,0
CUST01062,Male,1,70,One year,DSL,Mailed check,69.89,4893.71,5,9.0,0
CUST01063,Male,0,18,Month-to-month,Fiber optic,Bank transfer,21.21,387.7,5,4.0,1
CUST01064,Male,0,42,Month-to-month,DSL,Bank transfer,20.9,844.25,4,2.0,1
CUST01065,Male,0,41,Month-to-month,Fiber optic,Bank transfer,55.7,2342.7,3,9.0,1
CUST01066,Male,0,38,Month-to-month,Fiber optic,Credit card,112.62,4268.91,2,2.0,1
CUST01067,Male,0,34,Month-to-month,Fiber optic,Mailed check,42.87,1431.46,2,7.0,0
CUST01068,Male,0,17,Month-to-month,DSL,Mailed check,83.44,1339.38,1,6.0,1
CUST01069,Female,1,37,One year,No,Mailed check,42.21,1558.63,1,0.0,0
CUST01070,Male,0,25,Month-to-month,DSL,Mailed check,52.17,1276.57,1,4.0,0
CUST01071,Female,0,27,Month-to-month,Fiber optic,Mailed check,104.8,2913.94,2,8.0,1
CUST01072,Male,0,57,One year,Fiber optic,Electronic check,92.89,5386.71,3,3.0,1
CUST01073,Male,0,31,Month-to-month,Fiber optic,Electronic check,29.54,853.97,2,0.0,0
CUST01074,Male,0,6,One year,DSL,Electronic check,62.87,321.11,2,7.0,1
CUST01075,Female,0,40,Month-to-month,Fiber optic,Bank transfer,22.92,902.86,2,4.0,0
CUST01076,Female,1,12,Month-to-month,DSL,Bank transfer,68.09,,2,1.0,0
CUST01077,Female,0,53,Month-to-month,Fiber optic,Mailed check,86.24,4581.77,3,0.0,0
CUST01078,Female,0,71,Two year,Fiber optic,Credit card,31.85,2245.04,1,2.0,0
CUST01079,Female,0,10,Month-to-month,Fiber optic,Mailed check,48.89,502.91,5,8.0,1
CUST01080,Female,0,45,Two year,Fiber optic,Electronic check,59.78,2741.07,1,0.0,0
CUST01081,Male,0,17,Month-to-month,No,Mailed check,111.95,1849.99,1,3.0,0
CUST01082,Male,1,26,Month-to-month,DSL,Bank transfer,119.33,3152.22,5,7.0,1
CUST01083,Female,0,62,Month-to-month,No,Mailed check,24.49,1482.02,2,7.0,1
CUST01084,Female,0,46,Month-to-month,DSL,Electronic check,96.1,4528.06,3,9.0,0
CUST01085,Female,1,64,Month-to-month,Fiber optic,Mailed check,57.17,3740.08,3,7.0,1
CUST01086,Female,0,2,Month-to-month,Fiber optic,Bank transfer,59.25,112.84,1,,0
CUST01087,Female,1,54,Month-to-month,Fiber optic,Credit card,95.43,5104.85,5,7.0,1
CUST01088,Male,0,65,Month-to-month,DSL,Electronic check,111.84,7212.03,4,3.0,0
CUST01089,Male,0,51,Month-to-month,Fiber optic,Mailed check,115.09,5913.42,2,7.0,1
CUST01090,Male,0,53,Month-to-month,DSL,Bank transfer,77.71,4117.23,1,8.0,1
CUST01091,Male,0,36,Month-to-month,DSL,Electronic check,55.71,2051.98,3,6.0,0
CUST01092,Male,0,26,One year,DSL,Electronic check,98.75,2677.84,5,1.0,0
CUST01093,Male,0,29,Two year,Fiber optic,Bank transfer,,1269.38,5,8.0,0
CUST01094,Male,0,21,Month-to-month,DSL,Mailed check,76.41,1543.05,1,7.0,0
CUST01095,Male,0,11,Month-to-month,DSL,Mailed check,55.86,624.06,4,,0
CUST01096,Female,0,40,Month-to-month,DSL,Mailed check,85.66,3483.76,3,2.0,0
CUST01097,Female,0,11,Two year,DSL,Electronic check,44.04,437.42,1,6.0,0
CUST01098,Male,0,36,Month-to-month,Fiber optic,Credit card,39.16,1411.47,4,1.0,0
CUST01099,Male,0,59,One year,No,Electronic check,111.82,6666.11,5,2.0,1
CUST01100,Male,0,39,Month-to-month,DSL,Mailed check,30.18,1095.39,2,8.0,0
CUST01101,Female,0,54,Month-to-month,Fiber optic,Electronic check,70.6,3823.94,3,3.0,1
CUST01102,Female,0,55,Month-to-month,Fiber optic,Credit card,42.09,2287.69,3,3.0,1
CUST01103,Male,1,24,Month-to-month,Fiber optic,Electronic check,23.89,579.64,4,2.0,1
CUST01104,Female,0,22,Two year,Fiber optic,Bank transfer,23.6,554.73,1,4.0,1
CUST01105,Male,0,69,Month-to-month,DSL,Mailed check,37.52,2600.07,5,2.0,0
CUST01106,Male,1,56,One year,Fiber optic,Mailed check,106.68,5923.4,4,8.0,0
CUST01107,Male,1,33,One year,DSL,Mailed check,48.25,1567.12,2,2.0,0
CUST01108,Male,0,36,One year,DSL,Electronic check,,4212.98,2,1.0,0
CUST01109,Male,0,20,Month-to-month,Fiber optic,Electronic check,78.16,1579.69,2,4.0,0
CUST01110,Female,0,62,Month-to-month,Fiber optic,Electronic check,63.66,3989.02,4,5.0,1
CUST01111,Male,0,26,Month-to-month,DSL,Mailed check,78.01,2040.75,5,0.0,1
CUST01112,Male,1,66,Month-to-month,Fiber optic,Electronic check,71.67,4770.67,3,5.0,1
CUST01113,Male,0,40,One year,Fiber optic,Mailed check,95.88,3815.3,1,9.0,0
CUST01114,Male,0,17,Month-to-month,Fiber optic,Electronic check,48.25,781.87,3,2.0,1
CUST01115,Female,0,1,One year,Fiber optic,Mailed check,55.31,,5,3.0,1
CUST01116,Male,0,61,Month-to-month,Fiber optic,Bank transfer,109.41,6730.34,3,5.0,1
CUST01117,Male,0,43,Two year,Fiber optic,Electronic check,114.65,4884.05,4,7.0,0
CUST01118,Female,0,42,Month-to-month,DSL,Mailed check,109.26,4559.95,2,8.0,0
CUST01119,Male,0,25,Month-to-month,DSL,Bank transfer,61.94,1540.46,5,5.0,0
CUST01120,Male,0,39,Two year,DSL,Bank transfer,98.04,3904.42,5,6.0,0
CUST01121,Male,0,35,Month-to-month,Fiber optic,Credit card,67.63,2395.33,3,4.0,1
CUST01122,Male,0,3,Two year,Fiber optic,Electronic check,69.75,143.06,4,8.0,1
CUST01123,Female,0,44,Month-to-month,No,Mailed check,40.47,1775.94,3,3.0,0
CUST01124,Male,0,51,Month-to-month,Fiber optic,Credit card,79.11,4022.47,3,9.0,1
CUST01125,Male,1,12,One year,DSL,Electronic check,38.61,404.7,5,5.0,0
CUST01126,Female,0,19,Two year,DSL,Bank transfer,53.16,1004.73,3,4.0,0
CUST01127,Male,0,44,Month-to-month,DSL,Electronic check,,4627.63,2,0.0,0
CUST01128,Male,0,59,Two year,Fiber optic,Mailed check,40.71,2383.67,3,4.0,0
CUST01129,Female,0,49,One year,Fiber optic,Bank transfer,27.12,1308.31,2,4.0,0
CUST01130,Male,0,61,Two year,No,Credit card,26.9,1714.52,5,8.0,0
CUST01131,Female,0,17,Month-to-month,Fiber optic,Electronic check,114.08,1921.15,4,,0
CUST01132,Male,0,57,Month-to-month,Fiber optic,Electronic check,70.69,4031.93,2,4.0,1
CUST01133,Female,0,55,Two year,Fiber optic,Credit card,60.94,3348.83,4,6.0,0
CUST01134,Male,0,47,Two year,No,Electronic check,101.09,4725.88,4,5.0,0
CUST01135,Male,0,12,Month-to-month,Fiber optic,Electronic check,,1246.97,2,5.0,1
CUST01136,Female,0,62,Month-to-month,Fiber optic,Electronic check,53.22,3302.85,5,6.0,0
CUST01137,Male,0,8,Month-to-month,Fiber optic,Bank transfer,89.36,,1,5.0,1
CUST01138,Female,0,21,One year,Fiber optic,Bank transfer,97.11,1996.4,4,4.0,0
CUST01139,Female,0,70,Month-to-month,Fiber optic,Mailed check,85.47,5972.25,4,9.0,1
CUST01140,Female,0,72,Month-to-month,DSL,Electronic check,35.16,2569.5,5,4.0,1
CUST01141,Female,0,25,Month-to-month,DSL,Mailed check,107.59,2680.72,5,8.0,0
CUST01142,Male,0,12,One year,Fiber optic,Bank transfer,73.91,895.0,3,7.0,0
CUST01143,Female,1,15,Month-to-month,Fiber optic,Electronic check,48.25,732.06,5,9.0,1
CUST01144,Male,0,59,Month-to-month,DSL,Mailed check,62.52,3709.72,4,3.0,0
CUST01145,Male,0,26,One year,DSL,Electronic check,23.76,645.62,2,3.0,0
CUST01146,Female,0,26,One year,DSL,Electronic check,32.79,843.75,1,9.0,0
CUST01147,Female,0,47,Month-to-month,Fiber optic,Credit card,96.55,4492.5,3,4.0,1
CUST01148,Male,0,32,Month-to-month,DSL,Mailed check,20.0,579.1,2,2.0,0
CUST01149,Female,1,10,One year,DSL,Bank transfer,61.66,667.45,1,,0
CUST01150,Male,0,16,Two year,DSL,Mailed check,72.25,1194.53,1,6.0,0
CUST01151,Female,0,71,One year,DSL,Mailed check,25.46,1840.37,1,4.0,0
CUST01152,Male,0,17,Two year,Fiber optic,Mailed check,117.31,2034.79,2,9.0,0
CUST01153,Male,0,23,One year,DSL,Credit card,42.61,972.01,3,2.0,0
CUST01154,Female,1,26,One year,Fiber optic,Electronic check,50.42,1279.67,3,4.0,0
CUST01155,Male,0,7,Month-to-month,Fiber optic,Bank transfer,50.39,303.74,1,2.0,1
CUST01156,Male,1,14,Month-to-month,No,Credit card,43.04,548.12,2,9.0,1
CUST01157,Female,0,7,Month-to-month,DSL,Bank transfer,20.15,201.64,1,4.0,1
CUST01158,Female,0,9,Month-to-month,DSL,Credit card,92.93,811.75,5,0.0,1
CUST01159,Female,0,48,Month-to-month,DSL,Electronic check,116.68,5653.6,3,5.0,0
CUST01160,Female,0,72,Month-to-month,DSL,Bank transfer,42.43,3045.57,4,9.0,0
CUST01161,Female,1,59,One year,Fiber optic,Mailed check,86.3,5058.17,1,3.0,1
CUST01162,Male,0,39,Month-to-month,DSL,Credit card,94.19,3618.68,5,3.0,1
CUST01163,Male,0,18,Month-to-month,DSL,Bank transfer,104.84,1857.76,3,7.0,1
CUST01164,Female,0,59,Two year,No,Electronic check,62.26,3744.42,2,1.0,0
CUST01165,Male,1,17,Month-to-month,Fiber optic,Bank transfer,50.29,800.77,3,3.0,0
CUST01166,Male,1,14,Month-to-month,DSL,Credit card,52.53,841.25,2,1.0,1
CUST01167,Male,0,31,Month-to-month,DSL,Electronic check,91.26,2787.1,2,0.0,0
CUST01168,Male,0,24,Two year,DSL,Mailed check,101.68,2477.77,1,9.0,0
CUST01169,Male,0,60,Month-to-month,No,Credit card,38.16,2282.42,1,2.0,1
CUST01170,Female,0,45,One year,Fiber optic,Credit card,57.09,2553.21,3,7.0,0
CUST01171,Female,0,3,Month-to-month,Fiber optic,Electronic check,110.19,267.01,5,5.0,1
CUST01172,Male,0,37,Month-to-month,No,Credit card,100.67,3719.85,3,6.0,1
CUST01173,Male,0,43,Month-to-month,Fiber optic,Bank transfer,118.49,5036.98,4,1.0,1
CUST01174,Female,0,40,One year,DSL,Mailed check,95.42,3732.91,2,5.0,0
CUST01175,Female,0,55,Two year,Fiber optic,Bank transfer,59.32,3268.55,2,7.0,0
CUST01176,Female,0,39,One year,Fiber optic,Electronic check,79.06,3051.72,1,7.0,0
CUST01177,Female,0,15,One year,No,Credit card,86.1,1375.74,5,3.0,0
CUST01178,Male,0,4,Month-to-month,Fiber optic,Mailed check,27.85,161.38,1,5.0,1
CUST01179,Female,0,25,One year,Fiber optic,Electronic check,74.45,1946.11,4,4.0,1
CUST01180,Female,0,13,Month-to-month,No,Bank transfer,90.93,1148.07,3,8.0,0
CUST01181,Male,0,33,One year,DSL,Credit card,36.73,1218.97,3,7.0,0
CUST01182,Female,0,16,Month-to-month,No,Credit card,98.06,1437.98,5,1.0,0
CUST01183,Female,0,42,Month-to-month,DSL,Electronic check,78.38,3277.76,1,6.0,1
CUST01184,Female,0,66,Month-to-month,Fiber optic,Bank transfer,115.22,7609.59,1,6.0,0
CUST01185,Female,0,55,Month-to-month,DSL,Credit card,24.24,1341.03,4,0.0,0
CUST01186,Female,0,42,Month-to-month,Fiber optic,Bank transfer,46.53,1952.25,3,0.0,0
CUST01187,Male,0,34,One year,Fiber optic,Mailed check,80.16,2728.61,1,3.0,0
CUST01188,Male,0,30,Month-to-month,DSL,Credit card,49.66,1354.02,5,4.0,0
CUST01189,Male,0,13,Month-to-month,No,Mailed check,91.44,1201.56,3,3.0,1
CUST01190,Male,0,13,One year,Fiber optic,Credit card,95.9,1270.88,4,6.0,0
CUST01191,Male,0,18,Month-to-month,Fiber optic,Electronic check,30.25,611.43,5,2.0,1
CUST01192,Female,1,32,One year,DSL,Credit card,71.39,2302.77,2,6.0,0
CUST01193,Female,0,39,One year,No,Credit card,70.89,2758.14,4,7.0,0
CUST01194,Female,0,46,Two year,DSL,Bank transfer,56.93,2673.94,5,5.0,0
CUST01195,Female,0,29,One year,DSL,Bank transfer,113.29,3167.62,1,5.0,0
CUST01196,Female,0,62,Month-to-month,DSL,Mailed check,102.75,6344.79,2,7.0,1
CUST01197,Female,1,62,Month-to-month,Fiber optic,Mailed check,89.72,5524.41,4,7.0,0
CUST01198,Female,0,57,Month-to-month,No,Mailed check,91.43,5209.94,1,6.0,1
CUST01199,Female,0,16,Two year,DSL,Credit card,66.17,948.81,2,5.0,0
CUST01200,Female,0,56,Month-to-month,DSL,Credit card,112.1,6343.55,3,5.0,0
CUST01201,Female,0,10,Month-to-month,Fiber optic,Mailed check,89.46,882.1,1,9.0,0
CUST01202,Female,0,30,Month-to-month,Fiber optic,Electronic check,92.9,2802.88,5,5.0,1
CUST01203,Female,0,25,Two year,Fiber optic,Electronic check,106.17,2665.38,4,7.0,1
CUST01204,Female,0,5,Month-to-month,DSL,Credit card,47.41,300.16,2,0.0,0
CUST01205,Male,0,65,Two year,Fiber optic,Electronic check,100.71,6452.86,1,4.0,0
CUST01206,Female,0,49,Month-to-month,DSL,Electronic check,39.52,1942.3,3,2.0,1
CUST01207,Male,0,3,Month-to-month,No,Mailed check,54.53,220.91,4,7.0,1
